Diseases,Temperature,Weather,Region_Type,Air_Quality,Water_Quality,Humidity,time_delay,Risk_percent
Chicken pox,1,23,19,3,2,1,29,22
Chicken pox,3,26,5,2,1,3,30,44
Chicken pox,2,22,9,1,3,2,29,28
Dengue,1,23,8,2,1,3,30,95
Dengue,3,30,3,1,2,1,28,94
Dengue,1,20,10,3,3,2,29,55
Dengue,3,26,6,1,2,1,28,94
Dengue,2,28,9,2,3,2,30,66
Dengue,3,25,11,1,2,1,29,94
Dengue,2,22,2,3,3,2,30,60
Dengue,1,28,12,1,2,1,28,78
Dengue,2,26,5,3,1,2,29,84
Dengue,3,22,7,2,2,1,30,79
Typhoid,2,23,1,1,1,3,29,48
Typhoid,1,30,2,3,2,2,28,22
Typhoid,2,24,6,2,3,3,30,29
Typhoid,3,30,18,1,2,1,29,34
Typhoid,1,27,11,3,3,3,28,24
Typhoid,2,24,3,2,1,1,29,33
Typhoid,3,20,1,1,3,3,28,37
Typhoid,1,29,14,2,2,2,30,24
Typhoid,2,22,20,3,1,1,29,30
Typhoid,3,26,13,2,2,3,30,34
hepatitis A,1,25,17,1,3,2,29,26
hepatitis A,2,28,8,2,2,3,28,31
hepatitis A,1,21,3,3,1,1,29,28
hepatitis A,3,22,12,1,3,3,30,37
hepatitis A,1,24,14,2,2,2,29,24
hepatitis A,2,28,1,3,1,1,30,30
hepatitis A,1,22,13,2,2,3,28,29
hepatitis A,3,28,1,1,3,2,29,31
hepatitis A,2,24,4,3,2,3,30,29
hepatitis A,3,22,1,1,3,2,29,31
Hepatitis B,2,23,17,2,2,3,28,31
Hepatitis B,3,24,19,3,3,1,30,24
Hepatitis B,1,29,8,1,1,2,28,36
Hepatitis B,3,28,6,3,2,1,29,26
Hepatitis B,2,21,3,1,1,3,28,48
Hepatitis B,1,30,20,3,3,1,30,20
Hepatitis B,3,28,11,2,1,2,28,36
Hepatitis B,2,20,14,3,2,3,29,29
Hepatitis B,1,23,19,1,1,1,30,36
Hepatitis B,2,29,1,2,2,2,29,26
Hepatitis C,1,21,18,1,1,1,30,36
Hepatitis C,3,28,6,3,3,2,29,24
Hepatitis C,1,21,14,1,2,1,30,28
Hepatitis C,2,24,2,3,3,3,29,26
Hepatitis C,1,27,5,1,1,2,30,36
Hepatitis C,2,26,6,2,3,3,28,29
Hepatitis C,1,27,12,3,1,1,30,28
Hepatitis C,3,30,6,2,3,3,29,31
Hepatitis C,2,24,4,3,2,1,28,24
Hepatitis C,3,21,3,2,1,2,29,36
Hepatitis D,2,29,2,1,2,1,30,31
Hepatitis D,1,24,5,2,3,3,28,26
Hepatitis D,2,20,12,1,2,2,30,31
Hepatitis D,3,26,6,3,3,3,29,28
Hepatitis D,1,24,20,2,2,1,30,24
Hepatitis D,2,30,8,1,3,3,28,34
Hepatitis D,1,27,1,2,1,2,29,30
Hepatitis D,3,20,7,3,3,1,30,24
Hepatitis D,2,26,5,1,1,2,29,40
Hepatitis D,3,29,15,3,2,3,30,31
Hepatitis E,1,20,6,1,1,2,29,36
Hepatitis E,3,25,20,3,2,3,28,31
Hepatitis E,1,27,6,2,3,2,30,22
Hepatitis E,3,30,19,3,2,1,28,26
Hepatitis E,1,27,17,2,3,2,29,22
Hepatitis E,2,29,4,3,1,1,28,30
Hepatitis E,3,24,6,1,2,2,29,34
Hepatitis E,2,21,17,3,1,1,28,30
Hepatitis E,3,30,19,1,2,2,29,34
Hepatitis E,2,27,4,3,3,3,30,26
Alcoholic hepatitis,1,25,2,2,2,1,28,24
Alcoholic hepatitis,2,30,12,3,3,2,30,22
Alcoholic hepatitis,1,20,20,2,2,3,28,29
Alcoholic hepatitis,2,30,19,1,1,1,29,40
Alcoholic hepatitis,3,29,7,3,3,2,30,24
Alcoholic hepatitis,2,23,16,1,2,3,29,37
Alcoholic hepatitis,1,28,10,2,1,2,28,30
Alcoholic hepatitis,2,29,8,3,2,3,29,29
Alcoholic hepatitis,1,22,16,2,1,2,30,30
Alcoholic hepatitis,3,26,13,3,3,1,29,24
Tuberculosis,2,21,7,1,2,3,30,37
Tuberculosis,3,23,9,2,1,2,29,36
Tuberculosis,1,21,6,3,3,3,28,24
Tuberculosis,2,22,11,1,2,2,29,31
Tuberculosis,3,24,3,3,3,1,30,24
Tuberculosis,2,29,1,2,2,3,29,31
Tuberculosis,3,28,3,1,1,1,30,43
Tuberculosis,1,26,14,3,3,2,29,20
Tuberculosis,2,27,20,1,1,1,28,40
Tuberculosis,1,29,19,3,2,3,30,26
Common Cold,3,27,14,2,3,1,29,6
Common Cold,1,22,18,3,1,3,30,8
Common Cold,3,20,17,2,2,1,28,7
Common Cold,1,30,13,1,1,2,29,9
Common Cold,3,20,17,3,2,3,28,7
Common Cold,1,25,20,2,1,1,29,7
Common Cold,2,22,1,1,3,3,28,8
Common Cold,1,23,15,3,1,1,30,7
Common Cold,3,22,4,2,3,2,29,6
Common Cold,1,21,19,3,2,1,30,5
Pneumonia,3,25,16,2,3,3,28,31
Pneumonia,1,28,4,1,1,2,30,36
Pneumonia,2,30,5,3,3,3,29,26
Pneumonia,1,27,11,2,1,2,28,30
Pneumonia,2,28,10,1,3,1,30,28
Pneumonia,3,29,7,2,2,2,28,29
Pneumonia,2,26,16,1,1,3,30,48
Pneumonia,1,28,10,2,3,2,28,22
Pneumonia,3,20,11,1,2,3,30,41
Pneumonia,2,22,17,3,3,2,29,22
Dimorphic hemmorhoids(piles),1,30,2,1,1,1,30,36
Dimorphic hemmorhoids(piles),2,22,7,2,2,2,28,26
Dimorphic hemmorhoids(piles),1,20,4,3,3,3,30,24
Dimorphic hemmorhoids(piles),3,24,10,1,2,2,29,34
Dimorphic hemmorhoids(piles),2,22,16,2,1,1,30,33
Dimorphic hemmorhoids(piles),1,23,18,3,2,2,28,22
Dimorphic hemmorhoids(piles),2,25,11,2,1,3,29,40
Dimorphic hemmorhoids(piles),1,21,19,3,3,2,28,20
Dimorphic hemmorhoids(piles),3,26,7,1,1,1,30,43
Dimorphic hemmorhoids(piles),2,22,8,3,3,2,29,22
Heart attack,3,26,16,2,1,3,30,44
Heart attack,1,20,7,1,3,2,29,26
Heart attack,3,27,12,2,2,1,30,29
Heart attack,1,20,7,3,3,3,28,24
Heart attack,2,25,4,2,2,2,29,26
Heart attack,3,29,10,3,3,3,28,28
Heart attack,2,20,16,2,2,1,30,26
Heart attack,3,25,12,3,1,3,28,40
Heart attack,2,22,3,1,3,2,29,28
Heart attack,3,30,10,3,1,1,30,33
Varicose veins,1,21,18,1,3,3,29,31
Varicose veins,3,24,3,2,2,2,28,29
Varicose veins,2,20,14,1,3,3,30,34
Varicose veins,1,27,10,2,2,1,29,24
Varicose veins,3,23,2,1,3,3,30,37
Varicose veins,2,25,14,3,2,2,29,24
Varicose veins,3,20,15,1,3,3,28,37
Varicose veins,1,22,14,2,2,1,29,24
Varicose veins,3,28,4,1,3,2,28,31
Varicose veins,1,24,3,2,1,3,30,36
Hypothyroidism,2,20,20,3,3,2,28,22
Hypothyroidism,3,29,10,1,2,1,29,34
Hypothyroidism,2,25,15,2,1,2,30,33
Hypothyroidism,3,27,6,1,3,3,28,37
Hypothyroidism,2,26,13,2,2,1,29,26
Hypothyroidism,3,23,8,3,3,2,30,24
Hypothyroidism,2,20,13,2,1,1,29,33
Hypothyroidism,3,27,3,1,2,2,28,34
Hypothyroidism,1,21,6,3,1,1,29,28
Hypothyroidism,3,22,12,1,3,2,30,31
Hyperthyroidism,2,23,11,3,1,3,28,36
Hyperthyroidism,1,29,16,1,3,2,30,26
Hyperthyroidism,3,24,1,2,2,1,29,29
Hyperthyroidism,2,27,18,1,3,3,28,34
Hyperthyroidism,1,21,19,2,2,2,30,24
Hyperthyroidism,3,20,2,1,3,3,28,37
Hyperthyroidism,1,29,6,3,1,1,30,28
Hyperthyroidism,2,22,13,2,2,2,28,26
Hyperthyroidism,3,23,2,3,1,3,30,40
Hyperthyroidism,2,20,11,2,3,2,29,24
Hypoglycemia,1,21,10,3,2,1,28,22
Hypoglycemia,3,22,19,2,1,3,29,44
Hypoglycemia,2,23,1,3,2,2,28,24
Hypoglycemia,1,21,7,2,3,1,30,22
Hypoglycemia,3,29,15,3,2,3,29,31
Hypoglycemia,2,24,7,1,3,2,28,28
Hypoglycemia,1,30,19,3,1,1,30,28
Hypoglycemia,2,24,2,1,3,2,28,28
Hypoglycemia,1,21,18,2,1,1,29,30
Hypoglycemia,2,27,9,1,2,2,30,31
Osteoarthristis,3,20,5,2,3,1,29,26
Osteoarthristis,1,29,9,1,1,2,28,36
Osteoarthristis,2,25,11,3,3,1,30,22
Osteoarthristis,3,29,12,2,1,2,28,36
Osteoarthristis,1,22,9,3,2,3,30,26
Osteoarthristis,2,23,6,1,1,1,28,40
Osteoarthristis,1,30,7,3,3,3,29,24
Osteoarthristis,2,22,16,2,1,1,30,33
Osteoarthristis,1,23,2,1,2,3,29,34
Osteoarthristis,3,29,3,3,3,2,28,24
Arthritis,2,23,9,1,2,1,30,31
Arthritis,1,25,13,3,1,3,28,33
Arthritis,2,20,6,2,3,2,30,24
Arthritis,3,30,13,1,1,1,29,43
Arthritis,1,23,19,3,3,2,28,20
Arthritis,3,20,4,2,1,1,29,36
Arthritis,1,25,13,1,2,2,30,28
Arthritis,3,30,8,2,1,1,29,36
Arthritis,1,23,18,3,3,3,28,24
Arthritis,2,24,17,2,1,2,30,33
(vertigo) Paroymsal  Positional Vertigo,1,25,10,1,3,3,29,31
(vertigo) Paroymsal  Positional Vertigo,2,29,19,3,2,2,30,24
(vertigo) Paroymsal  Positional Vertigo,3,24,1,2,1,1,28,36
(vertigo) Paroymsal  Positional Vertigo,1,21,15,3,2,3,30,26
(vertigo) Paroymsal  Positional Vertigo,2,26,9,1,3,1,29,28
(vertigo) Paroymsal  Positional Vertigo,3,27,13,2,2,3,30,34
(vertigo) Paroymsal  Positional Vertigo,1,30,17,3,3,2,29,20
(vertigo) Paroymsal  Positional Vertigo,3,23,19,1,1,1,30,43
(vertigo) Paroymsal  Positional Vertigo,1,27,8,2,3,3,29,26
(vertigo) Paroymsal  Positional Vertigo,2,28,1,1,1,1,30,40
Acne,1,24,16,3,3,3,29,24
Acne,2,28,17,1,2,2,30,31
Acne,3,23,4,3,1,3,28,40
Acne,2,22,10,2,2,2,30,26
Acne,3,27,2,1,1,3,29,52
Acne,2,21,6,3,2,2,30,24
Acne,1,30,5,1,3,1,29,26
Acne,2,29,17,3,2,2,30,24
Acne,1,28,16,2,1,3,29,36
Acne,2,29,3,1,2,2,30,31
Urinary tract infection,3,26,2,2,3,3,29,31
Urinary tract infection,1,29,12,3,2,2,30,22
Urinary tract infection,3,28,4,1,1,3,28,52
Urinary tract infection,1,21,17,3,3,2,29,20
Urinary tract infection,2,28,4,2,2,3,30,31
Urinary tract infection,3,22,12,3,1,2,29,33
Urinary tract infection,2,21,2,2,3,1,28,24
Urinary tract infection,3,26,12,3,1,2,30,33
Urinary tract infection,1,24,19,2,2,3,28,29
Urinary tract infection,2,21,20,1,1,1,29,40
Psoriasis,1,23,7,3,2,3,28,26
Psoriasis,3,26,12,2,3,2,30,26
Psoriasis,1,23,4,1,1,1,29,36
Psoriasis,3,26,9,3,3,3,30,28
Psoriasis,1,25,6,2,1,1,28,30
Psoriasis,3,23,10,3,2,3,30,31
Psoriasis,2,29,8,2,1,2,29,33
Psoriasis,1,27,15,3,3,1,30,20
Psoriasis,2,23,19,1,1,2,29,40
Psoriasis,3,26,10,2,2,1,30,29
Impetigo,2,24,13,1,3,2,28,28
Impetigo,1,20,3,3,2,1,30,22
Impetigo,2,25,6,1,1,2,28,40
Impetigo,3,23,5,3,3,1,29,24
Impetigo,1,25,19,2,2,2,28,24
Impetigo,3,29,18,3,3,1,30,24
Impetigo,2,22,12,1,2,2,29,31
Impetigo,1,28,2,3,3,3,28,24
Impetigo,3,21,9,1,1,1,29,43
Impetigo,2,26,2,2,3,3,28,29
Fungal infection,3,27,20,3,1,1,30,16
Fungal infection,2,30,8,2,3,2,29,12
Fungal infection,3,27,13,1,2,3,28,20
Fungal infection,1,24,8,2,1,1,29,15
Fungal infection,2,27,4,3,2,3,30,14
Fungal infection,1,29,16,2,3,2,29,11
Fungal infection,2,23,5,1,1,3,28,24
Fungal infection,3,28,1,3,3,1,29,12
Fungal infection,1,29,19,1,1,2,28,18
Fungal infection,2,23,4,2,3,1,30,12
Allergy,3,20,17,3,1,2,29,33
Allergy,2,21,11,1,3,3,28,34
Allergy,3,22,16,3,2,1,30,26
Allergy,1,24,20,2,3,2,29,22
Allergy,3,26,12,3,1,3,28,40
Allergy,2,20,13,1,3,1,30,28
Allergy,3,29,12,3,2,2,29,26
Allergy,2,28,19,1,3,3,30,34
Allergy,1,29,14,3,1,2,28,28
Allergy,3,21,6,2,3,1,29,26
GERD,2,30,15,1,2,3,28,37
GERD,3,29,10,2,3,2,30,26
GERD,1,23,4,1,1,1,28,36
GERD,3,20,16,3,2,2,30,26
GERD,1,26,5,1,1,1,28,36
GERD,3,21,16,3,3,2,30,24
GERD,2,29,9,2,1,3,29,40
GERD,3,21,1,1,3,1,28,31
GERD,1,30,4,2,1,3,29,36
GERD,3,22,20,3,3,2,30,24
Chronic cholestasis,2,23,1,1,1,1,28,40
Chronic cholestasis,3,29,13,2,2,2,30,29
Chronic cholestasis,2,26,10,3,3,3,29,26
Chronic cholestasis,3,20,3,1,1,2,30,43
Chronic cholestasis,2,22,20,3,3,1,29,22
Chronic cholestasis,1,23,1,2,2,3,28,29
Chronic cholestasis,2,30,5,3,1,2,30,30
Chronic cholestasis,3,22,10,1,2,1,28,34
Chronic cholestasis,2,23,14,3,1,3,30,36
Chronic cholestasis,1,24,17,1,2,1,29,28
Drug Reaction,2,23,18,3,3,3,28,26
Drug Reaction,3,27,11,1,1,2,30,43
Drug Reaction,2,20,13,3,2,3,29,29
Drug Reaction,3,21,15,2,3,1,28,26
Drug Reaction,1,22,6,3,2,3,29,26
Drug Reaction,3,20,16,1,3,1,30,31
Drug Reaction,1,28,18,3,2,2,28,22
Drug Reaction,3,27,14,2,3,1,29,26
Drug Reaction,2,21,19,1,2,2,28,31
Drug Reaction,3,22,16,2,3,3,29,31
Peptic ulcer diseae,1,29,18,1,1,2,30,36
Peptic ulcer diseae,2,30,4,2,2,1,29,26
Peptic ulcer diseae,1,25,11,3,1,3,30,33
Peptic ulcer diseae,2,29,18,1,2,1,28,31
Peptic ulcer diseae,1,26,12,3,3,2,29,20
Peptic ulcer diseae,3,22,8,1,1,1,30,43
Peptic ulcer diseae,2,29,10,3,2,3,28,29
Peptic ulcer diseae,1,22,6,1,1,2,29,36
Peptic ulcer diseae,3,26,11,2,2,1,30,29
Peptic ulcer diseae,2,28,7,3,1,3,29,36
AIDS,1,24,6,2,3,1,28,22
AIDS,3,22,1,1,2,2,29,34
AIDS,2,29,8,2,3,1,30,24
AIDS,3,21,7,3,2,2,28,26
AIDS,2,20,10,2,1,3,30,40
AIDS,1,24,17,1,2,2,29,28
AIDS,3,25,11,3,3,1,28,24
AIDS,2,28,1,2,1,3,29,40
AIDS,1,26,11,3,2,2,30,22
AIDS,2,20,9,2,3,3,28,29
Diabetes ,3,23,19,1,1,2,30,43
Diabetes ,2,29,11,3,3,1,28,22
Diabetes ,1,22,10,1,2,3,29,34
Diabetes ,2,29,8,2,3,1,30,24
Diabetes ,3,26,20,3,1,3,28,40
Diabetes ,2,27,8,2,2,2,29,26
Diabetes ,3,24,5,3,1,3,30,40
Diabetes ,1,29,11,1,2,1,29,28
Diabetes ,3,23,15,3,1,3,28,40
Diabetes ,1,30,8,2,3,1,29,22
Gastroenteritis,3,22,11,3,1,3,30,40
Gastroenteritis,1,20,18,2,3,1,28,22
Gastroenteritis,3,27,13,1,2,2,30,34
Gastroenteritis,1,25,7,3,3,3,29,24
Gastroenteritis,3,26,17,2,1,1,30,36
Gastroenteritis,1,22,11,3,2,2,29,22
Gastroenteritis,3,26,6,1,1,3,28,52
Gastroenteritis,1,24,11,2,3,2,30,22
Gastroenteritis,2,30,19,3,2,1,28,24
Gastroenteritis,1,24,17,1,1,2,29,36
Bronchial Asthma,3,22,7,2,3,3,30,31
Bronchial Asthma,1,24,12,3,2,1,28,22
Bronchial Asthma,2,28,14,2,1,2,30,33
Bronchial Asthma,3,24,18,1,3,1,28,31
Bronchial Asthma,1,30,7,3,2,3,30,26
Bronchial Asthma,3,24,9,1,3,1,28,31
Bronchial Asthma,2,22,11,2,1,3,29,40
Bronchial Asthma,3,21,10,1,2,1,28,34
Bronchial Asthma,2,30,5,2,1,2,29,33
Bronchial Asthma,3,26,19,3,2,3,28,31
Hypertension ,2,27,3,2,1,1,30,33
Hypertension ,3,23,10,1,2,3,29,41
Hypertension ,1,21,18,2,1,1,30,30
Hypertension ,2,28,15,1,3,2,29,28
Hypertension ,1,30,7,3,1,3,30,33
Hypertension ,3,22,6,2,3,1,28,26
Hypertension ,1,20,19,1,2,3,30,34
Hypertension ,3,25,18,3,3,1,28,24
Hypertension ,1,22,17,1,2,2,30,28
Hypertension ,3,24,18,2,3,1,29,26
Migraine,1,29,9,1,1,3,28,43
Migraine,2,26,7,3,2,1,30,24
Migraine,3,30,11,1,3,2,29,31
Migraine,2,25,13,2,2,3,30,31
Migraine,3,28,8,1,3,1,29,31
Migraine,2,27,11,3,1,3,30,36
Migraine,3,30,8,2,3,1,29,26
Migraine,1,27,5,1,1,3,30,43
Migraine,2,30,2,2,2,1,29,26
Migraine,1,23,14,1,1,3,30,43
Cervical spondylosis,2,22,18,3,3,1,28,22
Cervical spondylosis,1,30,6,1,1,3,30,43
Cervical spondylosis,2,26,18,2,3,2,28,24
Cervical spondylosis,1,25,13,1,2,1,29,28
Cervical spondylosis,2,30,8,2,1,2,30,33
Cervical spondylosis,3,26,6,1,2,1,29,34
Cervical spondylosis,1,21,4,3,1,2,30,28
Cervical spondylosis,2,22,9,1,2,1,28,31
Cervical spondylosis,1,28,13,3,3,3,30,24
Cervical spondylosis,3,25,19,2,1,1,28,36
Paralysis (brain hemorrhage),1,27,15,1,2,3,29,34
Paralysis (brain hemorrhage),3,21,12,3,1,1,30,33
Paralysis (brain hemorrhage),2,23,18,2,3,3,29,29
Paralysis (brain hemorrhage),3,21,13,3,1,2,30,33
Paralysis (brain hemorrhage),2,28,19,1,2,3,29,37
Paralysis (brain hemorrhage),3,21,15,2,1,2,30,36
Paralysis (brain hemorrhage),2,20,6,3,2,1,28,24
Paralysis (brain hemorrhage),3,29,16,2,3,2,29,26
Paralysis (brain hemorrhage),1,30,10,1,2,3,28,34
Paralysis (brain hemorrhage),3,25,12,3,1,2,29,33
Jaundice,2,28,8,2,3,1,30,24
Jaundice,1,30,15,3,1,2,29,28
Jaundice,2,22,10,1,2,3,30,37
Jaundice,1,30,15,2,1,2,28,30
Jaundice,3,27,10,1,2,3,30,41
Jaundice,2,30,20,3,3,2,28,22
Jaundice,3,24,14,2,2,3,30,34
Jaundice,1,23,4,3,1,1,28,28
Jaundice,3,22,20,2,2,3,30,34
Jaundice,2,26,2,1,3,1,29,28
Malaria,1,27,8,3,1,2,28,70
Malaria,2,29,5,2,3,3,30,72
Malaria,3,22,4,3,1,2,29,84
Malaria,2,29,3,2,2,3,30,79
Malaria,1,25,19,3,3,1,28,50
Malaria,2,26,17,2,1,2,29,84
Malaria,3,22,18,3,2,3,28,79
Malaria,1,28,2,2,3,2,29,55
Malaria,2,30,6,1,2,1,28,78
Malaria,3,23,12,2,3,3,30,79
Chicken pox,2,21,2,3,2,2,28,24
Chicken pox,1,25,18,1,1,1,30,36
Chicken pox,2,24,1,2,2,2,28,26
Chicken pox,3,27,17,1,1,3,30,52
Chicken pox,1,20,1,2,2,1,29,24
Chicken pox,3,21,4,3,1,2,28,33
Chicken pox,1,29,10,1,3,3,30,31
Chicken pox,3,20,19,2,2,2,29,29
Chicken pox,1,22,11,3,3,1,30,20
Chicken pox,2,30,12,2,2,2,28,26
Dengue,3,27,3,3,1,1,29,92
Dengue,2,30,16,2,2,3,28,87
Dengue,3,28,17,1,3,1,30,85
Dengue,1,26,6,3,2,2,28,60
Dengue,2,22,10,2,1,1,29,93
Dengue,3,23,19,3,3,3,28,79
Dengue,1,20,7,2,1,1,30,84
Dengue,2,21,18,1,3,2,29,78
Dengue,1,20,14,3,1,3,30,92
Dengue,2,25,16,1,2,1,28,86
Typhoid,1,24,3,3,1,2,29,28
Typhoid,3,29,7,1,3,3,30,37
Typhoid,2,22,15,2,1,2,29,33
Typhoid,1,26,5,3,3,3,30,24
Typhoid,3,28,12,2,2,2,28,29
Typhoid,2,27,8,1,3,1,30,28
Typhoid,1,21,4,3,2,2,28,22
Typhoid,2,22,7,1,3,1,30,28
Typhoid,3,20,6,3,1,2,28,33
Typhoid,1,25,4,2,3,1,30,22
hepatitis A,3,24,9,1,1,3,29,52
hepatitis A,1,20,6,3,3,2,28,20
hepatitis A,3,21,19,2,2,1,30,29
hepatitis A,2,27,11,1,1,3,28,48
hepatitis A,1,26,4,2,3,1,29,22
hepatitis A,2,28,7,1,2,2,28,31
hepatitis A,3,21,19,2,1,1,29,36
hepatitis A,1,28,20,1,3,2,30,26
hepatitis A,2,20,11,2,2,3,29,31
hepatitis A,1,25,6,1,1,2,28,36
Hepatitis B,3,30,2,3,2,1,29,26
Hepatitis B,2,27,19,1,1,3,28,48
Hepatitis B,3,22,9,2,2,2,29,29
Hepatitis B,2,28,18,3,1,1,28,30
Hepatitis B,3,25,10,1,2,2,30,34
Hepatitis B,2,29,1,3,3,1,28,22
Hepatitis B,1,28,7,2,1,3,30,36
Hepatitis B,3,21,1,3,3,2,29,24
Hepatitis B,1,26,7,1,2,1,28,28
Hepatitis B,3,20,15,2,1,3,29,44
Hepatitis C,1,30,4,3,2,1,30,22
Hepatitis C,2,26,2,2,3,3,28,29
Hepatitis C,1,30,1,3,1,2,30,28
Hepatitis C,3,26,12,2,3,1,28,26
Hepatitis C,2,20,20,3,1,2,29,30
Hepatitis C,3,22,13,1,2,3,28,41
Hepatitis C,2,29,3,3,3,1,29,22
Hepatitis C,3,20,7,1,1,3,30,52
Hepatitis C,1,22,3,3,3,2,29,20
Hepatitis C,3,29,7,1,2,3,30,41
Hepatitis D,2,22,16,3,3,2,28,22
Hepatitis D,1,26,10,1,2,3,30,34
Hepatitis D,3,25,19,3,1,1,29,33
Hepatitis D,1,30,9,2,3,2,30,22
Hepatitis D,2,20,6,3,2,1,28,24
Hepatitis D,1,28,18,2,1,2,30,30
Hepatitis D,3,20,13,3,2,1,29,26
Hepatitis D,2,30,9,1,1,2,30,40
Hepatitis D,1,24,4,2,3,1,29,22
Hepatitis D,2,25,15,1,2,2,30,31
Hepatitis E,3,30,5,2,3,1,28,26
Hepatitis E,2,27,20,1,1,2,29,40
Hepatitis E,1,26,1,2,2,3,28,29
Hepatitis E,3,22,11,3,1,2,30,33
Hepatitis E,2,30,14,2,3,3,29,29
Hepatitis E,1,24,7,1,1,2,28,36
Hepatitis E,2,21,5,3,3,1,29,22
Hepatitis E,1,28,11,2,1,2,28,30
Hepatitis E,3,25,9,3,2,3,30,31
Hepatitis E,2,27,13,1,3,1,28,28
Alcoholic hepatitis,3,22,6,3,1,3,30,40
Alcoholic hepatitis,2,23,4,2,2,2,29,26
Alcoholic hepatitis,3,29,15,1,3,1,30,31
Alcoholic hepatitis,1,27,11,3,1,3,28,33
Alcoholic hepatitis,2,21,10,2,3,2,29,24
Alcoholic hepatitis,3,26,1,3,1,3,28,40
Alcoholic hepatitis,2,25,6,1,2,1,30,31
Alcoholic hepatitis,3,27,3,2,3,2,28,26
Alcoholic hepatitis,1,23,15,3,1,3,29,33
Alcoholic hepatitis,2,28,17,1,3,2,28,28
Tuberculosis,1,29,1,2,2,3,29,29
Tuberculosis,3,23,5,1,3,1,28,31
Tuberculosis,2,24,2,2,2,3,29,31
Tuberculosis,1,30,18,3,1,1,28,28
Tuberculosis,3,23,3,1,2,3,29,41
Tuberculosis,2,20,10,2,1,1,30,33
Tuberculosis,1,30,17,1,2,2,28,28
Tuberculosis,3,21,10,3,3,3,29,28
Tuberculosis,1,30,7,1,2,1,28,28
Tuberculosis,3,20,12,2,3,2,30,26
Common Cold,2,21,2,1,2,1,29,7
Common Cold,1,27,11,2,1,3,30,9
Common Cold,3,29,9,3,3,1,29,6
Common Cold,1,30,6,1,1,2,28,9
Common Cold,3,28,12,3,3,3,29,7
Common Cold,1,30,5,2,1,2,28,7
Common Cold,3,26,12,3,3,3,29,7
Common Cold,2,24,10,2,1,1,30,8
Common Cold,1,28,14,3,3,3,29,6
Common Cold,2,26,19,1,2,2,28,7
Pneumonia,1,28,16,2,1,1,29,30
Pneumonia,3,24,13,3,3,3,30,28
Pneumonia,1,28,1,1,1,1,29,36
Pneumonia,3,30,15,3,2,3,28,31
Pneumonia,1,23,5,1,1,2,29,36
Pneumonia,3,28,4,3,3,1,28,24
Pneumonia,1,27,9,2,1,2,30,30
Pneumonia,2,30,1,1,3,3,29,34
Pneumonia,3,26,3,2,2,1,30,29
Pneumonia,1,28,4,1,1,3,28,43
Dimorphic hemmorhoids(piles),3,26,12,3,3,2,30,24
Dimorphic hemmorhoids(piles),2,29,3,1,2,3,29,37
Dimorphic hemmorhoids(piles),1,26,14,2,1,1,30,30
Dimorphic hemmorhoids(piles),2,24,2,3,3,3,29,26
Dimorphic hemmorhoids(piles),1,22,9,1,2,1,30,28
Dimorphic hemmorhoids(piles),3,23,4,3,1,2,29,33
Dimorphic hemmorhoids(piles),1,27,3,2,2,1,28,24
Dimorphic hemmorhoids(piles),3,24,14,3,3,3,29,28
Dimorphic hemmorhoids(piles),1,23,13,1,2,2,28,28
Dimorphic hemmorhoids(piles),2,30,9,3,1,1,30,30
Heart attack,1,22,13,2,3,3,28,26
Heart attack,3,20,1,3,1,1,29,33
Heart attack,1,26,11,2,2,2,28,24
Heart attack,3,21,12,3,3,1,30,24
Heart attack,1,30,2,2,1,3,28,36
Heart attack,3,20,4,1,3,1,30,31
Heart attack,1,24,3,2,1,2,29,30
Heart attack,3,21,13,1,3,1,28,31
Heart attack,2,27,9,2,1,2,30,33
Heart attack,3,25,15,3,3,1,28,24
Varicose veins,1,20,11,2,1,2,30,30
Varicose veins,3,30,5,1,2,1,28,34
Varicose veins,2,25,4,2,3,2,29,24
Varicose veins,1,20,7,1,2,3,28,34
Varicose veins,3,25,9,3,3,1,29,24
Varicose veins,2,27,4,1,1,3,28,48
Varicose veins,3,20,17,2,2,1,29,29
Varicose veins,1,29,10,3,1,3,28,33
Varicose veins,3,24,2,1,2,1,29,34
Varicose veins,2,23,3,2,3,3,28,29
Hypothyroidism,3,25,5,3,2,2,29,26
Hypothyroidism,2,20,10,2,1,3,30,40
Hypothyroidism,3,24,18,1,3,1,28,31
Hypothyroidism,2,29,4,3,1,3,30,36
Hypothyroidism,1,25,2,2,3,1,29,22
Hypothyroidism,3,29,17,1,1,3,30,52
Hypothyroidism,1,30,15,3,3,1,28,20
Hypothyroidism,2,28,2,1,2,3,29,37
Hypothyroidism,3,30,6,2,3,2,28,26
Hypothyroidism,2,27,13,3,1,3,30,36
Hyperthyroidism,3,26,19,2,2,1,29,29
Hyperthyroidism,1,28,3,1,3,3,28,31
Hyperthyroidism,3,22,2,2,1,1,29,36
Hyperthyroidism,2,27,7,3,2,2,30,24
Hyperthyroidism,1,20,17,1,1,1,29,36
Hyperthyroidism,2,22,3,2,3,2,30,24
Hyperthyroidism,3,30,14,3,1,3,28,40
Hyperthyroidism,2,21,3,1,3,1,29,28
Hyperthyroidism,1,24,2,3,2,3,30,26
Hyperthyroidism,2,21,12,2,3,2,28,24
Hypoglycemia,3,27,3,3,2,3,29,31
Hypoglycemia,2,24,7,2,1,2,28,33
Hypoglycemia,3,21,5,1,2,1,29,34
